"ID","TIPO GEOMETRIA","AÑO","IMAGEN","CAUSA","AREA_Ha","OBSERVACION","LATITUD","LONGITUD","MUNICIPIO"
"514","Polygon","2.014","NA","Cultivo","4,605787","Ninguna","5° 24' 23,453"" N","77° 1' 12,640"" W","ALTO BAUDÓ"
"5362","Polygon","2.014","NA","Minería","4,768827","Ninguna","5° 25' 44,736"" N","76° 53' 30,025"" W","ALTO BAUDÓ"
"9571","Polygon","2.021","T18NTM_20200322T153621_TCI_10m.jp2 - T18NTM_20210705T153621_TCI_10m.jp2","Cultivo","4,93945","Ninguna","5° 48' 19.331"" N","77° 3' 38.925"" W","ALTO BAUDÓ"
"7672","Polygon","2.020","T18NTM_20200211T153611_TCI_10m.jp2 - T18NTM_20190112T153619_TCI_10m.jp2","Cultivo","4,960269","Ninguna","5° 43' 15,736"" N","77° 2' 51,001"" W","ALTO BAUDÓ"
"515","Polygon","2.014","NA","Cultivo","5,104547","Ninguna","5° 25' 0,033"" N","77° 4' 15,921"" W","ALTO BAUDÓ"
"516","Polygon","2.014","NA","Cultivo","5,497905","Ninguna","5° 24' 16,234"" N","77° 1' 38,030"" W","ALTO BAUDÓ"
"9548","Polygon","2.021","T18NTM_20201008T153631_TCI_10m.jp2 - T18NTM_20210705T153621_TCI_10m.jp2","Cultivo","5,595377","Ninguna","5° 40' 5.770"" N","77° 1' 45.310"" W","ALTO BAUDÓ"
"9532","Polygon","2.021","T18NTM_20201008T153631_TCI_10m.jp2 - T18NTM_20210705T153621_TCI_10m.jp2","Cultivo","5,766288","Ninguna","5° 41' 32.646"" N","76° 58' 0.387"" W","ALTO BAUDÓ"
"517","Polygon","2.014","NA","Cultivo","8,055155","Ninguna","5° 25' 1,710"" N","77° 1' 30,293"" W","ALTO BAUDÓ"
"518","Polygon","2.014","NA","Cultivo","40,253465","Ninguna","5° 24' 38,081"" N","77° 1' 22,259"" W","ALTO BAUDÓ"
"5955","Polygon","2.019","NA","Minería","0,111372","Ninguna","5° 36' 40,747"" N","76° 35' 6,147"" W","ATRATO"
"6057","Polygon","2.019","NA","Minería","0,15611","Ninguna","5° 25' 47,330"" N","76° 37' 39,483"" W","ATRATO"
"7692","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20181014T153619_TCI.jp2","Cultivo","0,168142","Ninguna","5° 27' 57,631"" N","76° 37' 39,401"" W","ATRATO"
"5957","Polygon","2.019","NA","Minería","0,215899","Ninguna","5° 36' 49,900"" N","76° 35' 22,735"" W","ATRATO"
"9597","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Frontera Agropecuaria","0,232821","Ninguna","5° 29' 58.319"" N","76° 37' 44.736"" W","ATRATO"
"5959","Polygon","2.019","NA","Minería","0,237232","Ninguna","5° 36' 0,218"" N","76° 37' 55,651"" W","ATRATO"
"6058","Polygon","2.019","NA","Minería","0,268348","Ninguna","5° 26' 17,598"" N","76° 36' 37,859"" W","ATRATO"
"7199","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20190716T153621_TCI_10m.jp2","Cultivo","0,296204","Ninguna","5° 35' 30,026"" N","76° 39' 0,231"" W","ATRATO"
"532","Polygon","2.017","LC08_L1TP_010056_20170616_B4B6.tif - LC80100562015194LGN00_B4B5B6.tif","Cultivo","0,321013","Ninguna","5° 31' 57,356"" N","76° 37' 24,164"" W","ATRATO"
"7200","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20190716T153621_TCI_10m.jp2","Cultivo","0,332214","Ninguna","5° 35' 54,018"" N","76° 38' 52,499"" W","ATRATO"
"7691","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20181014T153619_TCI.jp2","Minería","0,373216","Ninguna","5° 32' 30,623"" N","76° 36' 15,017"" W","ATRATO"
"5960","Polygon","2.019","NA","Minería","0,377353","Ninguna","5° 35' 58,546"" N","76° 37' 54,536"" W","ATRATO"
"4818","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","0,389673","Ninguna","5° 29' 53,207"" N","76° 37' 50,372"" W","ATRATO"
"5961","Polygon","2.019","NA","Minería","0,39505","Ninguna","5° 36' 3,742"" N","76° 37' 55,804"" W","ATRATO"
"7690","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20181014T153619_TCI.jp2","Minería","0,399418","Ninguna","5° 32' 31,403"" N","76° 36' 17,425"" W","ATRATO"
"4836","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Minería","0,40819","Ninguna","5° 31' 55,415"" N","76° 36' 53,176"" W","ATRATO"
"5956","Polygon","2.019","NA","Minería","0,455394","Ninguna","5° 36' 42,374"" N","76° 35' 31,395"" W","ATRATO"
"2963","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC08_L1TP_010056_20180110_B4B6.tif","Cultivo","0,472153","Ninguna","5° 31' 56,233"" N","76° 37' 14,401"" W","ATRATO"
"540","Polygon","2.017","LC80100562014239lgn00_b1_7.tif - LC08_L1TP_010056_20170616_B4B6.tif","Cultivo","0,528185","Ninguna","5° 25' 25,729"" N","76° 37' 36,139"" W","ATRATO"
"533","Polygon","2.017","LC08_L1TP_010056_20170616_B4B6.tif - LC80100562015194LGN00_B4B5B6.tif","Cultivo","0,550404","Ninguna","5° 32' 0,048"" N","76° 37' 14,939"" W","ATRATO"
"4839","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562016357LGN00_B4B6.tif","Minería","0,604392","Ninguna","5° 30' 22,268"" N","76° 37' 58,398"" W","ATRATO"
"521","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Frontera Agropecuaria","0,738958","Ninguna","5° 32' 3,268"" N","76° 37' 10,228"" W","ATRATO"
"2967","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC08_L1TP_010056_20180110_B4B6.tif","Cultivo","0,745843","Ninguna","5° 31' 32,007"" N","76° 37' 8,138"" W","ATRATO"
"9590","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Crecimiento Urbano","0,755369","Ninguna","5° 33' 9.819"" N","76° 38' 48.817"" W","ATRATO"
"5950","Polygon","2.018","NA","Minería","0,776482","Ninguna","5° 36' 19,146"" N","76° 36' 6,145"" W","ATRATO"
"6175","Polygon","2.019","NA","Minería","0,824934","Ninguna","5° 29' 55,283"" N","76° 37' 34,233"" W","ATRATO"
"5010","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","0,839336","Para la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad","5° 36' 15,544"" N","76° 41' 19,930"" W","ATRATO"
"4833","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Minería","0,902077","Ninguna","5° 32' 9,178"" N","76° 37' 6,568"" W","ATRATO"
"7693","Polygon","2.020","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20181014T153619_TCI.jp2","Cultivo","0,904141","Ninguna","5° 28' 11,370"" N","76° 37' 34,993"" W","ATRATO"
"9594","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Minería","0,932085","Ninguna","5° 30' 36.021"" N","76° 38' 38.594"" W","ATRATO"
"5949","Polygon","2.019","NA","Minería","1,034854","Ninguna","5° 36' 46,702"" N","76° 35' 14,199"" W","ATRATO"
"522","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Frontera Agropecuaria","1,17717","Ninguna","5° 36' 21,853"" N","76° 38' 33,112"" W","ATRATO"
"5188","Polygon","2.014","NA","Minería","1,194395","Ninguna","5° 36' 45,709"" N","76° 35' 45,224"" W","ATRATO"
"5197","Polygon","2.014","NA","Minería","1,295816","Ninguna","5° 35' 39,085"" N","76° 34' 34,008"" W","ATRATO"
"539","Polygon","2.017","LC80100562014239lgn00_b1_7.tif - LC08_L1TP_010056_20170616_B4B6.tif","Cultivo","1,352839","Ninguna","5° 25' 31,598"" N","76° 37' 37,701"" W","ATRATO"
"5191","Polygon","2.014","NA","Minería","1,366839","Ninguna","5° 36' 28,569"" N","76° 33' 15,168"" W","ATRATO"
"9596","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Cultivo","1,449898","Ninguna","5° 25' 6.833"" N","76° 37' 38.002"" W","ATRATO"
"9581","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Minería","1,450434","Ninguna","5° 54' 32.069"" N","76° 39' 59.036"" W","ATRATO"
"5024","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","1,523503","Para la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad","5° 36' 16,707"" N","76° 40' 52,963"" W","ATRATO"
"2966","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC80100562017023LGN00_B4B6.tif","Cultivo","1,527095","Ninguna","5° 31' 33,617"" N","76° 37' 38,304"" W","ATRATO"
"6197","Polygon","2.018","NA","Minería","1,559353","Ninguna","5° 36' 34,836"" N","76° 36' 15,313"" W","ATRATO"
"4834","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Minería","1,588239","Ninguna","5° 32' 11,724"" N","76° 36' 57,156"" W","ATRATO"
"9592","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Minería","1,793915","Ninguna","5° 30' 15.883"" N","76° 39' 29.759"" W","ATRATO"
"2961","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","1,797887","Ninguna","5° 30' 14,329"" N","76° 37' 56,319"" W","ATRATO"
"5282","Polygon","2.014","NA","Minería","1,830598","Ninguna","5° 30' 17,100"" N","76° 38' 11,787"" W","ATRATO"
"7198","Polygon","2.020","T18NUM_20201008T153631_TCI_10m.jp2 - T18NUM_20190716T153621_TCI_10m.jp2","Cultivo","1,835549","Ninguna","5° 26' 4,183"" N","76° 37' 33,837"" W","ATRATO"
"4878","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","1,894008","Para la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad","5° 36' 17,766"" N","76° 41' 30,766"" W","ATRATO"
"5951","Polygon","2.017","NA","Minería","1,89485","Ninguna","5° 36' 28,812"" N","76° 36' 7,173"" W","ATRATO"
"5195","Polygon","2.014","NA","Minería","1,895588","Ninguna","5° 36' 13,844"" N","76° 33' 32,629"" W","ATRATO"
"525","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562017023LGN00_B4B6.tif","Frontera Agropecuaria","1,986339","Ninguna","5° 30' 29,629"" N","76° 37' 57,490"" W","ATRATO"
"4879","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","2,004312","Para la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidadPara la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad","5° 29' 34,070"" N","76° 37' 54,434"" W","ATRATO"
"2962","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC08_L1TP_010056_20180110_B4B6.tif","Cultivo","2,377094","Ninguna","5° 28' 44,785"" N","76° 37' 28,617"" W","ATRATO"
"534","Polygon","2.017","LC80100562015194LGN00_B4B5B6.tif - LC08_L1TP_010056_20170616_B4B6.tif","Cultivo","2,378365","Ninguna","5° 31' 52,906"" N","76° 37' 10,250"" W","ATRATO"
"5301","Polygon","2.014","NA","Minería","2,420244","Ninguna","5° 29' 9,691"" N","76° 36' 41,439"" W","ATRATO"
"5307","Polygon","2.014","NA","Minería","2,458865","Ninguna","5° 28' 52,111"" N","76° 36' 55,593"" W","ATRATO"
"2964","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC08_L1TP_010056_20180110_B4B6.tif","Cultivo","2,462455","Ninguna","5° 31' 53,850"" N","76° 37' 20,448"" W","ATRATO"
"530","Polygon","2.017","LC80100562016357LGN00_B4B6.tif - LC08_L1TP_010056_20170803_B4B6.tif","Cultivo","2,525067","Ninguna","5° 24' 48,343"" N","76° 37' 33,369"" W","ATRATO"
"5294","Polygon","2.014","NA","Minería","2,542814","Ninguna","5° 29' 34,961"" N","76° 37' 18,304"" W","ATRATO"
"5208","Polygon","2.014","NA","Minería","2,550238","Ninguna","5° 35' 4,877"" N","76° 35' 3,011"" W","ATRATO"
"526","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562017023LGN00_B4B6.tif","Frontera Agropecuaria","2,575074","Ninguna","5° 30' 31,927"" N","76° 37' 51,929"" W","ATRATO"
"9589","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Cultivo","2,620659","Ninguna","5° 32' 6.898"" N","76° 37' 14.070"" W","ATRATO"
"535","Polygon","2.017","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Cultivo","2,627959","Ninguna","5° 27' 12,310"" N","76° 38' 0,274"" W","ATRATO"
"4838","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562016357LGN00_B4B6.tif","Minería","2,786296","Ninguna","5° 30' 36,264"" N","76° 38' 18,674"" W","ATRATO"
"2965","Polygon","2.018","S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317 - LC08_L1TP_010056_20180110_B4B6.tif","Cultivo","2,795588","Ninguna","5° 31' 50,055"" N","76° 37' 4,478"" W","ATRATO"
"541","Polygon","2.017","LC08_L1TP_010056_20170803_B4B6.tif - LC80100562017023LGN00_B4B6.tif","Cultivo","2,834154","Ninguna","5° 34' 4,544"" N","76° 37' 20,995"" W","ATRATO"
"9591","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Cultivo","2,838387","Ninguna","5° 27' 35.946"" N","76° 37' 53.936"" W","ATRATO"
"537","Polygon","2.017","LC08_L1TP_010056_20170803_B4B6.tif - LC80100562015194LGN00_B4B5B6.tif","Cultivo","2,881675","Ninguna","5° 33' 23,934"" N","76° 36' 54,344"" W","ATRATO"
"519","Polygon","2.017","LC08_L1TP_010056_20170803_B4B6.tif - Campo","Frontera Agropecuaria","2,994448","Ninguna","5° 26' 51,785"" N","76° 37' 41,708"" W","ATRATO"
"5291","Polygon","2.014","NA","Minería","3,047699","Ninguna","5° 29' 36,389"" N","76° 37' 58,620"" W","ATRATO"
"527","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC801005620170803LGN00_B4B6.tif","Frontera Agropecuaria","3,157488","Ninguna","5° 30' 8,137"" N","76° 37' 56,229"" W","ATRATO"
"9595","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Minería","3,221998","Ninguna","5° 25' 57.946"" N","76° 37' 0.640"" W","ATRATO"
"5299","Polygon","2.014","NA","Minería","3,255037","Ninguna","5° 29' 14,697"" N","76° 36' 44,797"" W","ATRATO"
"2957","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","3,344009","Ninguna","5° 29' 33,832"" N","76° 37' 33,782"" W","ATRATO"
"528","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC801005620170803LGN00_B4B6.tif","Frontera Agropecuaria","3,616789","Ninguna","5° 28' 26,901"" N","76° 37' 50,908"" W","ATRATO"
"523","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Frontera Agropecuaria","3,742274","Ninguna","5° 32' 7,483"" N","76° 37' 26,857"" W","ATRATO"
"4840","Polygon","2.017","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","3,864479","Ninguna","5° 27' 21,856"" N","76° 38' 17,332"" W","ATRATO"
"529","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC801005620170803LGN00_B4B6.tif","Frontera Agropecuaria","3,958061","Ninguna","5° 29' 55,214"" N","76° 37' 46,696"" W","ATRATO"
"5204","Polygon","2.014","NA","Minería","4,00975","Ninguna","5° 35' 21,648"" N","76° 34' 48,303"" W","ATRATO"
"9593","Polygon","2.021","T18NUM_20200112T153611_TCI_10m.jp2 - T18NUM_20210705T153621_TCI_10m.jp2","Minería","4,083592","Ninguna","5° 30' 23.754"" N","76° 38' 33.662"" W","ATRATO"
"5183","Polygon","2.014","NA","Minería","4,108473","Ninguna","5° 37' 1,153"" N","76° 31' 55,562"" W","ATRATO"
"4957","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562017023LGN00_B4B6.tif","Minería","4,176574","Para la alerta de 2016 se utilizó una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad","5° 36' 32,734"" N","76° 41' 33,373"" W","ATRATO"
"5306","Polygon","2.014","NA","Minería","4,194072","Ninguna","5° 28' 57,386"" N","76° 36' 38,751"" W","ATRATO"
"4835","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Minería","4,251523","Ninguna","5° 31' 59,970"" N","76° 37' 2,704"" W","ATRATO"
"2960","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","4,300226","Ninguna","5° 30' 16,380"" N","76° 38' 3,219"" W","ATRATO"
"531","Polygon","2.017","LC08_L1TP_010056_20170616_B4B6.tif - LC80100562015194LGN00_B4B5B6.tif","Cultivo","4,523307","Ninguna","5° 32' 3,428"" N","76° 37' 21,799"" W","ATRATO"
"3569","Polygon","2.018","T18NUM_20180711T153621_TCI.jp2 - Recorrido de Campo","Cultivo","4,875514","Ninguna","5° 27' 41,344"" N","76° 38' 3,926"" W","ATRATO"
"5275","Polygon","2.014","NA","Minería","5,173927","Ninguna","5° 30' 34,951"" N","76° 37' 30,970"" W","ATRATO"
"6198","Polygon","2.015","NA","Minería","5,194954","Ninguna","5° 36' 20,554"" N","76° 40' 51,972"" W","ATRATO"
"536","Polygon","2.017","LC80100562016357LGN00_B4B6.tif - LC08_L1TP_010056_20170803_B4B6.tif","Cultivo","5,366292","Ninguna","5° 28' 31,600"" N","76° 37' 40,252"" W","ATRATO"
"5278","Polygon","2.014","NA","Minería","5,402257","Ninguna","5° 30' 18,244"" N","76° 38' 19,679"" W","ATRATO"
"2958","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","5,669011","Ninguna","5° 28' 23,051"" N","76° 37' 31,419"" W","ATRATO"
"5203","Polygon","2.014","NA","Minería","5,878829","Ninguna","5° 35' 22,069"" N","76° 37' 8,882"" W","ATRATO"
"5283","Polygon","2.014","NA","Minería","5,928132","Ninguna","5° 30' 8,606"" N","76° 37' 43,993"" W","ATRATO"
"6196","Polygon","2.019","NA","Minería","6,290965","Ninguna","5° 36' 7,504"" N","76° 33' 36,530"" W","ATRATO"
"524","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Frontera Agropecuaria","6,388272","Ninguna","5° 31' 44,906"" N","76° 38' 35,747"" W","ATRATO"
"5233","Polygon","2.014","NA","Minería","6,424529","Ninguna","5° 32' 46,211"" N","76° 40' 25,875"" W","ATRATO"
"5948","Polygon","2.018","NA","Minería","6,531602","Ninguna","5° 36' 46,880"" N","76° 35' 10,567"" W","ATRATO"
"5279","Polygon","2.014","NA","Minería","6,780251","Ninguna","5° 30' 20,507"" N","76° 38' 26,938"" W","ATRATO"
"2959","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T19354 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Cultivo","7,529719","Ninguna","5° 28' 30,970"" N","76° 37' 52,579"" W","ATRATO"
"4837","Polygon","2.018","LC08_L1TP_010056_20180806_20180815_01_T2_B4B6.TIF - LC80100562016357LGN00_B4B6.tif","Minería","7,743071","Ninguna","5° 32' 12,758"" N","76° 35' 51,747"" W","ATRATO"
"5224","Polygon","2.014","NA","Minería","7,747193","Ninguna","5° 33' 49,739"" N","76° 37' 24,831"" W","ATRATO"
"5288","Polygon","2.014","NA","Minería","7,798694","Ninguna","5° 29' 31,116"" N","76° 37' 41,251"" W","ATRATO"
"5271","Polygon","2.014","NA","Minería","7,873043","Ninguna","5° 30' 46,620"" N","76° 38' 21,149"" W","ATRATO"
"4877","Polygon","2.016","LC80100562015194LGN00_B4B5B6.tif - LC80100562016357LGN00_B4B6.tif","Minería","8,004272","Ninguna","5° 36' 23,928"" N","76° 38' 53,551"" W","ATRATO"
"5311","Polygon","2.014","NA","Minería","8,03132","Ninguna","5° 28' 22,497"" N","76° 36' 55,192"" W","ATRATO"
"5268","Polygon","2.014","NA","Minería","8,044661","Ninguna","5° 30' 59,560"" N","76° 37' 27,852"" W","ATRATO"
"538","Polygon","2.017","LC08_L1TP_010056_20170616_B4B6.tif - LC80100562016357LGN00_B4B6.tif","Cultivo","8,127322","Ninguna","5° 32' 17,138"" N","76° 38' 6,226"" W","ATRATO"
"5201","Polygon","2.014","NA","Minería","8,797411","Ninguna","5° 35' 30,911"" N","76° 35' 15,730"" W","ATRATO"
"5210","Polygon","2.014","NA","Minería","8,805393","Ninguna","5° 34' 57,439"" N","76° 37' 55,449"" W","ATRATO"
"5181","Polygon","2.014","NA","Minería","9,057662","Ninguna","5° 36' 57,867"" N","76° 32' 9,824"" W","ATRATO"
"520","Polygon","2.017","LC08_L1TP_010056_20170803_B4B6.tif - Campo","Frontera Agropecuaria","9,403371","Ninguna","5° 29' 30,612"" N","76° 37' 45,639"" W","ATRATO"
"5187","Polygon","2.014","NA","Minería","9,415754","Ninguna","5° 36' 43,634"" N","76° 36' 19,694"" W","ATRATO"
"5267","Polygon","2.014","NA","Minería","9,882247","Ninguna","5° 31' 5,529"" N","76° 39' 44,080"" W","ATRATO"
"5300","Polygon","2.014","NA","Minería","10,479026","Ninguna","5° 29' 10,386"" N","76° 37' 42,409"" W","ATRATO"
"5186","Polygon","2.014","NA","Minería","11,364789","Ninguna","5° 36' 43,285"" N","76° 32' 59,696"" W","ATRATO"
"5184","Polygon","2.014","NA","Minería","13,009867","Ninguna","5° 36' 53,178"" N","76° 40' 28,038"" W","ATRATO"
"5179","Polygon","2.014","NA","Minería","13,038376","Ninguna","5° 37' 20,409"" N","76° 31' 50,126"" W","ATRATO"
"5235","Polygon","2.014","NA","Minería","13,213073","Ninguna","5° 32' 35,726"" N","76° 40' 33,538"" W","ATRATO"
"5238","Polygon","2.014","NA","Minería","13,378509","Ninguna","5° 32' 13,960"" N","76° 36' 49,413"" W","ATRATO"
"5245","Polygon","2.014","NA","Minería","13,471872","Ninguna","5° 32' 4,884"" N","76° 36' 25,903"" W","ATRATO"
"5391","Polygon","2.014","NA","Minería","15,361977","Ninguna","5° 24' 57,725"" N","76° 36' 36,423"" W","ATRATO"
"5270","Polygon","2.014","NA","Minería","16,309476","Ninguna","5° 30' 48,944"" N","76° 37' 46,285"" W","ATRATO"
"5225","Polygon","2.014","NA","Minería","19,042879","Ninguna","5° 33' 23,820"" N","76° 34' 25,555"" W","ATRATO"
"5298","Polygon","2.014","NA","Minería","19,427886","Ninguna","5° 29' 10,583"" N","76° 37' 8,926"" W","ATRATO"
"5302","Polygon","2.014","NA","Minería","21,157679","Ninguna","5° 29' 6,080"" N","76° 36' 2,803"" W","ATRATO"
"5205","Polygon","2.014","NA","Minería","22,344778","Ninguna","5° 35' 9,087"" N","76° 37' 37,322"" W","ATRATO"
"5305","Polygon","2.014","NA","Minería","25,415924","Ninguna","5° 28' 51,602"" N","76° 37' 20,681"" W","ATRATO"
"5303","Polygon","2.014","NA","Minería","30,224356","Ninguna","5° 28' 53,464"" N","76° 36' 29,261"" W","ATRATO"
"5350","Polygon","2.014","NA","Minería","34,416598","Ninguna","5° 26' 27,116"" N","76° 36' 36,068"" W","ATRATO"
"5261","Polygon","2.014","NA","Minería","37,574101","Ninguna","5° 31' 14,888"" N","76° 37' 25,703"" W","ATRATO"
"5211","Polygon","2.014","NA","Minería","47,48089","Ninguna","5° 34' 42,831"" N","76° 37' 27,906"" W","ATRATO"
"5265","Polygon","2.014","NA","Minería","94,447204","Ninguna","5° 30' 28,097"" N","76° 36' 57,114"" W","ATRATO"
"5064","Polygon","2.015","NA","Minería","220,835517","Ninguna","5° 38' 28,959"" N","76° 35' 2,320"" W","ATRATO"
"5063","Polygon","2.015","NA","Minería","268,279556","Ninguna","5° 39' 43,716"" N","76° 37' 2,381"" W","ATRATO"
"7225","Polygon","2.020","T18NUM_20200107T153619_TCI_10m.jp2 - T18NUM_20190716T153621_TCI_10m.jp2","Cultivo","0,108387","Ninguna","5° 32' 33,680"" N","76° 11' 39,965"" W","BAGADÓ"
"3853","Polygon","2.019","T18NUM_20190716T153621_TCI_10m.jp2 - T18NUM_20180711T153621_TCI.jp2","Deslizamiento","0,109599","Ninguna","5° 24' 23,933"" N","76° 21' 41,239"" W","BAGADÓ"
"3791","Polygon","2.019","T18NUM_20190716T153621_TCI_10m.jp2 - T18NUM_20180711T153621_TCI.jp2","Deslizamiento","0,118448","Ninguna","5° 23' 34,782"" N","76° 14' 19,453"" W","BAGADÓ"
"3794","Polygon","2.019","T18NUM_20190716T153621_TCI_10m.jp2 - T18NUM_20180711T153621_TCI.jp2","Deslizamiento","0,131797","Ninguna","5° 22' 43,061"" N","76° 14' 27,305"" W","BAGADÓ"
"2952","Polygon","2.019","S2A_MSIL2A_20190716T153621_N0213_R068_T18NUM_20190716T193546 - S2A_MSIL1C_20180711T153621_N0206_R068_T18NUM_20180711T204317","Deslizamiento","0,140121","Ninguna","5° 34' 32,660"" N","76° 5' 24,895"" W","BAGADÓ"
"3792","Polygon","2.019","T18NUM_20190716T153621_TCI_10m.jp2 - T18NUM_20180711T153621_TCI.jp2","Deslizamiento","0,145162","Ninguna","5° 23' 36,337"" N","76° 14' 25,608"" W","BAGADÓ"
